idhogar,escolari_person,v2a1,rooms,refrig,v18q1,r4t1,hhsize,cielorazo,dependency,edje,meaneduc,overcrowding,computer,television,qmobilephone,escolari_head,mobilephone,pared,energco,piso,epared,eviv,etecho,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,estadocivil1,estadocivil3,estadocivil4,instlevel1,instlevel2,instlevel5,instlevel7,instlevel8,instlevel9,instlevel,Youth,Target
09b82f76a,15.25,0.0,7,1,3.0,0,4,1,0.33333334,17.0,15.25,1.3333334,1,1,5,17,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,3,0,5,0.0,4
09bf46466,8.666666666666666,0.0,5,1,1.0,0,3,1,2.0,11.0,22.0,1.0,0,0,3,11,1,3,2,3,3.0,3.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0.0,3
09c634256,12.0,342324.0,7,1,3.0,0,4,1,0.33333334,14.0,12.0,1.0,1,1,4,14,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,5,0.0,4
09cc036c4,6.5,0.0,5,1,0.0,0,2,0,0.0,2.0,6.5,1.0,0,0,2,2,1,3,2,2,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0.0,4
09d748e5f,8.0,105661.0,5,1,0.0,0,6,1,0.5,10.0,8.75,2.0,0,0,3,10,1,3,2,3,2.0,2.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,4,0.0,3
09d9f0be5,13.0,100000.0,3,1,0.0,0,1,1,0.0,13.0,13.0,1.0,0,0,1,13,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0.0,4
09e25d616,3.25,0.0,6,1,0.0,2,4,0,1.0,7.0,6.5,1.3333334,0,0,2,7,1,2,2,3,2.0,3.0,2.0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,0,0,3,0.5,2
09f4217ad,5.5,0.0,4,1,1.0,0,4,0,1.0,6.0,6.0,2.0,0,0,4,6,1,2,2,3,2.0,2.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0.0,2
0a096bb64,12.0,0.0,7,1,0.0,0,4,1,1.0,16.0,19.0,1.0,0,0,4,16,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0,5,0.0,4
0a3be8b29,11.0,0.0,6,1,0.0,0,1,1,8.0,11.0,11.0,0.33333334,0,1,2,11,1,3,2,3,3.0,3.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0.0,4
0a5108b1a,13.666666666666666,0.0,7,1,0.0,0,3,1,0.0,11.0,13.666667000000002,1.0,0,0,3,11,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,1,4,0.0,4
0a865fb17,5.25,0.0,5,1,0.0,1,4,1,1.0,6.0,6.666666499999999,2.0,0,1,2,6,1,2,2,2,1.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,2,0,0,0,0,3,0.25,2
0a90e8c3f,16.0,250000.0,7,1,1.0,0,1,1,0.0,16.0,16.0,1.0,0,1,3,16,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0.0,4
0ae8c31e1,7.0,0.0,3,1,1.0,1,3,0,0.5,8.0,10.5,1.5,0,0,3,8,1,2,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,3,0.3333333333333333,4
0aed192d8,14.0,0.0,6,1,3.0,0,1,0,0.0,14.0,14.0,0.75,1,1,4,14,1,3,2,3,2.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0.0,4
0b05c93b8,2.6,40000.0,4,1,0.0,3,5,1,1.5,2.0,4.0,2.5,0,0,2,2,1,2,2,2,2.0,2.0,2.0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,3,0,0,0,0,2,0.6,2
0b1136559,5.5,0.0,3,1,0.0,0,2,0,0.0,5.0,5.5,1.0,0,0,2,5,1,2,2,1,1.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0.0,2
0b26df74e,6.0,0.0,4,1,0.0,0,2,0,0.0,6.0,6.0,1.0,0,0,2,6,1,2,1,3,2.0,2.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0.0,4
0b2f112ff,7.0,0.0,4,1,0.0,0,3,0,0.5,6.0,5.5,1.5,0,0,3,6,1,2,2,2,3.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,3,0.0,3
0b31b07b3,6.0,100000.0,4,1,0.0,2,4,0,1.0,13.0,12.0,2.0,0,0,1,13,1,2,2,2,2.0,2.0,2.0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,1,0,1,0,5,0.5,2
0b39e3178,6.8,0.0,5,1,0.0,1,5,1,0.66666669,6.0,8.5,1.6666666,0,0,2,6,1,3,2,2,3.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,3,0.2,4
0b3d5369b,1.4,0.0,4,1,0.0,3,5,1,1.5,1.0,3.5,2.5,0,0,2,1,1,2,2,3,1.0,3.0,3.0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,3,1,0,0,0,0,2,0.6,2
0b42ed3af,3.5,0.0,4,1,0.0,0,2,1,1.0,6.0,3.5,1.0,0,0,2,6,1,3,2,2,2.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.0,3
0b766595d,6.0,0.0,3,1,0.0,0,1,0,0.0,6.0,6.0,0.5,0,0,1,6,1,2,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
0b7e811bf,6.0,0.0,4,1,0.0,0,2,0,1.0,3.0,6.0,1.0,0,0,2,3,1,2,2,2,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,2,0.0,4
0b7ee52ff,11.0,0.0,4,1,0.0,0,1,1,8.0,11.0,11.0,0.5,0,0,1,11,1,2,2,2,3.0,2.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0.0,4
0bb458222,7.0,0.0,5,1,0.0,2,7,0,0.40000001,8.0,9.8000002,2.3333333,0,0,6,8,1,2,2,2,2.0,2.0,2.0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,2,0,3,0.2857142857142857,2
0bbcfa8d9,8.0,0.0,4,1,0.0,1,3,1,0.5,12.0,12.0,1.5,0,0,2,12,1,2,2,2,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,2,0,5,0.3333333333333333,4
0bc237322,7.6,0.0,6,1,0.0,0,5,1,0.66666669,6.0,9.666667,1.25,0,1,4,6,1,3,2,3,2.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,3,0.0,4
0bc813efd,8.25,150000.0,6,1,0.0,1,4,1,1.0,15.0,11.5,2.0,0,0,3,15,1,3,2,3,2.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,5,0.25,4
0bdf720d0,10.5,0.0,4,1,0.0,0,2,1,0.0,11.0,10.5,1.0,0,0,2,11,1,3,2,3,2.0,3.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0.0,4
0bf6d37b5,7.0,0.0,5,1,0.0,0,2,1,1.0,6.0,6.0,0.66666669,0,0,2,6,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0.0,4
0c072fb72,10.666666666666666,300000.0,7,1,0.0,0,3,1,0.0,12.0,10.666667,0.75,0,1,3,12,1,3,2,3,3.0,3.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,4
0c1ad9841,3.6,55000.0,2,0,0.0,1,5,0,0.66666669,1.0,4.3333335,5.0,0,0,4,1,1,2,2,2,2.0,1.0,3.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,2,0.2,3
0c7436de6,4.916666666666667,0.0,8,1,0.0,2,12,0,0.71428573,0.0,6.5,3.0,0,0,6,0,1,2,2,2,2.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,5,1,1,0,0,0,1,0.16666666666666666,4
0c7de4f5c,1.7142857142857142,0.0,2,1,0.0,5,7,0,2.5,0.0,2.0,3.5,0,0,2,0,1,2,2,3,2.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,4,3,0,0,0,0,1,0.7142857142857143,1
0c975d1f4,12.0,180000.0,4,1,0.0,0,1,1,0.0,12.0,12.0,0.33333334,0,0,1,12,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0.0,4
0ca9758fd,7.6,0.0,6,0,0.0,1,5,1,0.66666669,6.0,9.666667,1.6666666,0,0,3,6,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,3,0.2,2
0ccab16a8,5.5,0.0,5,1,0.0,0,5,1,0.66666669,5.0,11.333333,1.6666666,0,0,5,5,1,3,2,3,2.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2,0.0,4
0cccf2bcc,5.666666666666667,0.0,7,1,1.0,1,6,0,0.5,11.0,8.5,1.5,0,1,6,11,1,2,1,2,2.0,3.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,4,0.16666666666666666,2
0cd76ddb2,5.5,0.0,4,1,0.0,2,4,1,1.0,14.0,10.0,2.0,0,0,2,14,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,0,0,1,0,5,0.5,4
0d01fe294,8.333333333333334,0.0,5,1,0.0,0,3,0,0.0,6.0,8.333333,1.0,0,1,2,6,1,2,1,2,2.0,2.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,3,0.0,4
0d05834de,13.5,0.0,5,1,2.0,0,2,1,8.0,11.0,13.5,1.5,0,0,3,11,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,4,0.0,4
0d1f528b8,9.666666666666666,100000.0,5,1,0.0,0,3,1,2.0,11.0,23.0,1.0,0,0,2,11,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0.0,4
0d2895839,6.25,170000.0,4,1,0.0,1,4,1,0.33333334,6.0,8.0,2.0,0,0,4,6,1,3,2,3,3.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0.25,4
0d29879d6,9.333333333333334,0.0,7,1,0.0,0,3,1,0.0,11.0,9.333333,1.0,0,0,2,11,1,3,2,3,3.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0.0,1
0d314d239,6.0,0.0,6,1,0.0,0,2,1,8.0,6.0,6.0,0.66666669,0,1,3,6,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,3
0d36eec76,12.5,0.0,4,1,0.0,0,2,1,0.0,11.0,12.5,0.66666669,1,0,2,11,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,0.0,4
0d62666ad,6.666666666666667,0.0,5,1,1.0,0,3,0,0.5,7.0,6.5,1.0,0,0,2,7,1,3,2,2,2.0,2.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,3
0d9689b57,5.666666666666667,90000.0,1,1,0.0,0,3,0,0.5,6.0,5.5,3.0,0,0,1,6,1,2,2,2,3.0,3.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0.0,2
0daf6969b,6.75,80000.0,3,1,0.0,1,4,1,1.0,6.0,7.5,2.0,0,0,3,6,1,2,2,3,2.0,3.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0.25,3
0ddef6fe0,4.5,0.0,4,1,0.0,0,2,1,8.0,6.0,4.5,1.0,0,0,2,6,1,3,2,3,2.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0.0,4
0de07ca9a,3.0,0.0,4,0,0.0,0,1,0,0.0,3.0,3.0,0.5,0,0,0,3,0,2,2,2,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.0,4
0df94c19f,7.25,0.0,4,1,0.0,2,4,1,1.0,9.0,12.0,2.0,0,1,2,9,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,1,0,0,1,0,3,0.5,4
0e0b899cb,8.25,0.0,5,1,0.0,0,4,1,1.0,11.0,14.0,1.3333334,0,0,3,11,1,3,2,3,2.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,0,0,0,4,0.0,4
0e5d7a658,12.0,135000.0,4,1,1.0,0,1,1,8.0,12.0,12.0,1.0,0,0,1,12,1,2,2,2,2.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0.0,4
0e7f79b84,12.2,250000.0,9,1,2.0,0,5,1,0.66666669,11.0,17.333334,1.25,1,0,5,11,1,3,2,3,3.0,3.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,3,0,4,0.0,4
0e8d3ba4b,8.333333333333334,0.0,2,1,0.0,0,3,0,2.0,8.0,12.5,3.0,0,0,2,8,1,3,2,2,2.0,2.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,3,0.0,1
0eaddb7f6,10.0,0.0,8,1,0.0,0,2,1,8.0,10.0,10.0,0.5,0,1,1,10,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,4
0ef1c1acd,6.333333333333333,0.0,6,1,1.0,0,3,1,2.0,3.0,6.3333335,1.0,0,1,1,3,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0.0,4
0efe3162b,6.0,0.0,4,1,1.0,0,2,0,1.0,9.0,12.0,1.0,0,1,2,9,1,2,2,3,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0.0,3
0f0a12b90,10.0,150000.0,7,1,1.0,1,4,0,1.0,11.0,14.0,1.0,1,1,4,11,1,2,2,3,3.0,3.0,3.0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,1,0,4,0.25,4
0f0ef1d76,6.0,0.0,4,1,0.0,0,3,0,0.0,6.0,6.0,1.5,0,0,1,6,1,3,2,3,2.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,3
0f11dd26b,10.0,0.0,5,1,0.0,0,1,1,0.0,10.0,10.0,0.33333334,0,1,1,10,1,3,2,3,2.0,2.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
0f1498e60,4.0,0.0,6,1,0.0,0,2,0,1.0,5.0,4.0,1.0,0,0,2,5,1,2,2,3,2.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,2,0.0,4
0f2682fe6,10.25,0.0,6,1,0.0,0,4,1,1.0,3.0,10.25,1.0,0,0,2,3,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0.0,4
0f2b13fba,3.0,0.0,4,1,0.0,0,2,1,1.0,0.0,3.0,1.0,0,0,2,0,1,2,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,4
0f3e65c83,2.3333333333333335,0.0,4,1,0.0,0,3,1,2.0,0.0,2.3333333,1.0,0,0,3,0,1,2,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,1,0.0,1
0f5a0e20c,8.5,0.0,4,1,0.0,0,4,1,0.33333334,6.0,11.333333,2.0,0,1,4,6,1,3,2,3,2.0,2.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,3,0.0,4
0f69854bf,9.5,150000.0,6,1,0.0,0,4,1,1.0,11.0,11.0,1.3333334,0,1,4,11,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0.0,4
0f70c06f4,6.0,0.0,1,1,0.0,0,1,0,0.0,6.0,6.0,1.0,0,0,0,6,0,1,1,1,1.0,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1
0f87a987f,5.25,180000.0,5,1,0.0,1,4,0,1.0,6.0,7.5,2.0,0,1,2,6,1,3,2,3,2.0,2.0,2.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0.25,4
0f8e8e277,2.25,0.0,5,1,0.0,3,4,0,3.0,6.0,6.0,1.3333334,0,0,3,6,1,3,2,2,2.0,3.0,2.0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,1,0,0,0,0,3,0.75,1
0f9494d3a,4.4,0.0,5,1,0.0,1,5,0,0.66666669,5.0,4.3333335,1.6666666,0,0,3,5,1,2,2,3,3.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,2,0,0,0,0,2,0.2,2
0fa27d747,7.0,0.0,4,1,1.0,1,2,0,1.0,13.0,13.0,1.0,0,1,5,13,1,2,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,5,0.5,4
0fa41d365,7.75,200000.0,5,1,0.0,1,4,1,3.0,11.0,21.0,2.0,0,0,1,11,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,0.25,3
0fa8fa4c6,15.0,120000.0,5,1,0.0,0,2,1,0.0,15.0,15.0,1.0,0,0,2,15,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,5,0.0,4
0fb516a6a,6.25,160000.0,5,1,0.0,2,4,1,1.0,11.0,11.0,1.3333334,0,1,4,11,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,4,0.5,4
0fc6c05f7,10.8,0.0,8,1,2.0,1,10,1,1.5,9.0,14.5,1.6666666,0,1,10,9,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,3,2,0,3,0.1,4
0fdac824f,7.25,0.0,5,1,1.0,0,4,1,0.33333334,2.0,7.0,1.3333334,0,0,2,2,1,3,2,3,2.0,2.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0.0,2
1.15E+11,10.25,0.0,5,1,0.0,0,4,1,1.0,11.0,13.666667000000002,1.3333334,0,1,3,11,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,4,0.0,4
1012a6463,11.5,278000.0,3,0,0.0,0,2,1,1.0,16.0,11.5,1.0,0,0,2,16,1,3,2,3,1.0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0.0,4
1026b0bd4,8.5,55000.0,4,1,0.0,0,2,1,0.0,6.0,8.5,1.0,0,0,2,6,1,3,2,3,3.0,1.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.0,4
103b36040,6.333333333333333,0.0,4,1,1.0,0,3,1,0.0,6.0,6.3333335,1.5,0,1,3,6,1,3,2,3,2.0,3.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.0,4
104578907,6.0,0.0,4,1,0.0,0,2,0,0.0,6.0,6.0,1.0,0,0,2,6,1,2,1,2,3.0,1.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2
104efa27f,11.5,0.0,6,1,0.0,0,4,1,0.33333334,14.0,15.333332999999998,1.3333334,0,0,4,14,1,3,2,2,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,5,0.0,4
106cee335,4.0,0.0,3,1,0.0,0,2,0,1.0,3.0,4.0,2.0,0,0,1,3,1,2,2,1,1.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,2,0.0,2
10949c36b,1.0,0.0,4,1,0.0,0,2,1,8.0,1.0,1.0,1.0,0,0,2,1,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0.0,4
10b460a68,14.0,0.0,4,1,1.0,0,1,1,8.0,14.0,14.0,0.5,0,0,1,14,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0.0,4
1131c545e,14.333333333333334,0.0,8,1,0.0,0,3,1,0.5,15.0,14.333332999999998,0.80000001,1,1,4,15,1,2,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,5,0.0,4
1155caebd,11.25,250000.0,5,1,0.0,0,4,1,0.33333334,12.0,15.0,1.3333334,0,0,4,12,1,3,2,3,3.0,2.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,5,0.0,4
115a8eca4,9.4,100000.0,7,1,1.0,0,5,1,0.25,11.0,11.75,1.0,0,1,5,11,1,2,2,3,2.0,3.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,4,0.0,4
1170b9ed6,2.0,0.0,4,1,0.0,2,3,1,2.0,6.0,6.0,1.5,0,0,1,6,1,3,1,3,2.0,3.0,2.0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,3,0.6666666666666666,2
119024319,5.0,0.0,5,1,0.0,2,4,1,1.0,6.0,8.5,1.3333334,0,0,2,6,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,0,0,0,3,0.5,4
1191d0c64,7.333333333333333,160000.0,5,1,0.0,0,3,1,0.0,6.0,7.333333500000001,1.5,0,0,2,6,1,2,2,2,2.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,4
11ab139fb,6.0,0.0,4,1,0.0,1,3,0,0.5,8.0,9.0,1.5,0,0,2,8,1,2,2,2,1.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0.3333333333333333,4
11b403097,9.5,70000.0,4,1,0.0,0,2,0,0.0,8.0,9.5,1.0,0,1,2,8,1,3,2,2,3.0,3.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0.0,4
11ba870f8,7.4,0.0,4,1,0.0,1,5,0,1.5,11.0,8.5,2.5,0,0,2,11,1,3,2,2,2.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,4,0.2,4
11cace737,3.4,0.0,3,0,0.0,2,5,0,1.5,6.0,5.0,5.0,0,0,3,6,1,1,2,1,2.0,2.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,1,3,0,0,0,0,3,0.4,2
11e60b6ec,3.3333333333333335,0.0,5,1,0.0,0,3,1,2.0,0.0,3.3333333,1.0,0,0,2,0,1,3,2,3,3.0,3.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0.0,4
11f78fc33,3.1666666666666665,100000.0,4,1,0.0,1,6,0,1.0,3.0,6.3333335,3.0,0,0,1,3,1,2,2,2,2.0,2.0,3.0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,1,4,0,0,0,0,2,0.16666666666666666,3
1219d846d,9.25,200000.0,5,1,0.0,1,4,1,1.0,11.0,12.333333,2.0,0,0,2,11,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,1,0,2,0,1,0,4,0.25,4
1239df1cc,7.5,210000.0,3,1,0.0,0,4,1,1.0,9.0,12.0,2.0,0,1,3,9,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
1253d4871,4.5,0.0,2,1,1.0,1,2,1,1.0,9.0,9.0,2.0,0,1,1,9,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0.5,4
129764f0b,4.0,90000.0,4,1,0.0,1,4,1,1.0,6.0,6.0,2.0,0,0,2,6,1,2,1,3,2.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,3,0.25,4
12a23bffe,1.0,30000.0,5,0,0.0,0,1,0,8.0,1.0,1.0,1.0,0,0,1,1,1,2,2,2,1.0,2.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.0,3
12c55789d,6.333333333333333,0.0,6,1,1.0,1,3,1,0.5,6.0,8.5,1.0,0,1,2,6,1,3,1,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,0,0,0,3,0.3333333333333333,4
12cd558c5,4.25,35000.0,5,1,0.0,2,4,0,3.0,8.0,17.0,1.3333334,0,0,2,8,1,2,2,2,3.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,3,0.5,1
12ce291ee,7.333333333333333,0.0,6,1,0.0,0,3,1,0.0,6.0,7.333333500000001,1.0,0,0,3,6,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0,4
12d4f81c7,5.0,0.0,3,1,0.0,1,6,0,1.0,2.0,7.333333500000001,3.0,0,0,2,2,1,3,2,3,1.0,3.0,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2,0.16666666666666666,4
